0.0027199997600000003,538 ,0.00547999982       ,607
0.00611999957        ,623 ,0.008719999342999999,688
0.009599999525       ,710 ,0.0120399995        ,771
0.0129999993         ,795 ,0.0153599996        ,854
0.0164799988         ,882 ,0.0186799988        ,937
0.0197999999         ,965 ,0.02215999924       ,1024
0.0231999997         ,1050,0.02563999966       ,1111
0.02659999952        ,1135,0.02891999856       ,1193
0.03007999994        ,1222,0.03232000023       ,1278
0.03347999975        ,1307,0.035799998789999996,1365
0.036959998310000006 ,1394,0.03899999708       ,1445
0.04035999998        ,1479,0.0424399972        ,1531
0.04371999949        ,1563,0.04580000043       ,1615
0.04715999961        ,1649,0.0493599996        ,1704
0.05043999851        ,1731,0.05279999971       ,1790
0.05375999957        ,1814,0.056199997663      ,1875
0.057359997183       ,1904,0.059399999678      ,1955
0.060759998858       ,1989,0.06295999884600001 ,2044
0.06411999464        ,2073,0.066199995577      ,2125
0.067559994757       ,2159,0.069639995694      ,2211
0.070999994874       ,2245,0.072919994593      ,2293
0.07431999594        ,2328,0.076319999993      ,2378
0.077799998224       ,2415,0.07976000010999999 ,2464
