0.00399999972       ,350 ,0.004840000069999999,371
0.008200000039999999,455 ,0.008999999613      ,475
0.0122799994        ,557 ,0.0130399996        ,576
0.0165199991        ,663 ,0.017239999         ,681
0.02051999979       ,763 ,0.02143999934       ,786
0.02479999885       ,870 ,0.02567999996       ,892
0.028959998860000002,974 ,0.029799999669999997,995
0.03328000009       ,1082,0.03399999812       ,1100
0.03751999885       ,1188,0.03816             ,1204
0.04171999916       ,1293,0.042479999360000006,1312
